#### p(f|chinese)/p(f|english)
1.23966 S((())(()()(()(())(()((())(()(()(()(()()())))))))))
1.23966 S((())(()()(()(())(()(())))))
1.23966 S((())(()()(()(())(()())(()(())))))
1.23966 S((())(()()(()(())(()())))())
1.23966 S((())(()()(()(())(()()))))
1.23966 S((())(()()(()()()((()(()(()(()()()))))))))
1.23966 S((())(()()(()()())(()((()())()())(()((()())(()(())))))))
1.23966 S((())(()()(()())(()((()())((()(()()))()()((())()(()())(()(()()()()))))))))
1.23966 S((())(()()(())(()((()()()()()())(((())(()(()(()()))()(()))))(()(()))))))
1.23966 S((())(()()(())(()((())(()(()(()()))))))())
1.23966 S((())(()()(())(()(()(()(())))(()((())(()(())))))))
1.23966 S((())(()()(())(()(())(()((()()())())))))
1.23966 S((())(()()(())(()())))
1.23966 S((())(()()()(()(()()))))
1.23966 S((())(()()()()()))
1.23966 S((())(()()())(()((()())((())((()((()()())()(()()()))(()(())))))))())
1.23966 S((())(()()())(()(()()))())
1.23966 S((())(()())(()(()(()((())(()(())(()((()(()(()(())))))))))))())
1.23966 S((())(()())(()(())(()(()((()(()((())(()((()()())(()(())))))(()()))))))))
1.23966 S((())(())((()(()())(()(())))()(()(()())()(()((())(()((()()())(((())(()(()(())))))))))))())
1.23966 S((())(())(()(((()()()((()(()(((())(()))()((())((())((()(())(()((())(()(())(()((()(()(()))))))))))))()((()())(()(()()))))))))(()(()(()()())))))))
1.23966 S((())(())(()(((())(()((()(()()))()(()((()())(()(())))))))))())
1.23966 S((())(())(()(((())(()(()((()(()(())))))))))())
1.23966 S((())(())(()(((())(()(()()((()(()(()())(()((()())((()(()()()))()(()(()()())))))))))))))())
1.23966 S((())(())(()(((())(()(()()))))))
1.23966 S((())(())(()(((())(()()(()(())(()())(()(())))))))())
1.23966 S((())(())(()((()(()((()())(()(()((())(()(()))))))))))())
1.23966 S((())(())(()((()(()((()())(()(()()())))((()(()((())(()())))))))))())
1.23966 S((())(())(()((()(()(()(()())))))))
1.23966 S((())(())(()((()(()(()()())((())(()())))))))
1.23966 S((())(())(()((()(()(()()()))))))
1.23966 S((())(())(()((()(()(()())))))())
1.23966 S((())(())(()((()(()(()()))))))
1.23966 S((())(())(()((()(()(()))))))
1.23966 S((())(())(()((()(())))))
1.23966 S((())(())(()((()()())(()(())))(()())))
1.23966 S((())(())(()((()())(()(())))(()))())
1.23966 S((())(())(()((())((()(()(())(()((()())(()(())))))))))())
1.23966 S((())(())(()((())(()((()(()))()(()(())(()()))))))())
1.23966 S((())(())(()(()(((()(())(()())))(()(()(()))(()(()))))))())
1.23966 S((())(())(()(()(((())(()(()((())((())(()((()(())))()(()(((()())()((()()())(((())(()(()(())))))))(()((()(())))))))))))))))())
1.23966 S((())(())(()(()((()((())()(()))))))())
1.23966 S((())(())(()(()((()()())(()(()))))))
1.23966 S((())(())(()(()((()())(()(())))((()(()(())))))))
1.23966 S((())(())(()(()((())(()(()(()(()())))))))())
1.23966 S((())(())(()(()((())(()(()(()(())))(()((())(()))))))))
1.23966 S((())(())(()(()((())(()(()(())))))))
1.23966 S((())(())(()(()(()(()()))))())
1.23966 S((())(())(()(()(()(()))(()((()(())))))))
1.23966 S((())(())(()(()(()()()()()()()))))
1.23966 S((())(())(()(()(()()()())(()(()())))))
1.23966 S((())(())(()(()(()()()))()(()((()()()())(()(((()()()))(()((())(()(()))))))))))
1.23966 S((())(())(()(()(()())((()(()(()()())((()(()((())((())(())))))))))))())
1.23966 S((())(())(()(()(()())(()(()))))())
1.23966 S((())(())(()(()(()()))(()(()()()))))
1.23966 S((())(())(()(()()((()(()(())))))))
1.23966 S((())(())(()(()()(()((()(())))))(()((())(()(()(()(()())(()((()))))))))))
1.23966 S((())(())(()(()()(()(())))((())(((()(()())))()((()(())(())))))))
1.23966 S((())(())(()(()()())(()(()())))())
1.23966 S((())(())(()(()())(()(()))))
1.23966 S((())(())(()(()())(()()))())
1.23966 S((())(())(()(())((()(()))))())
1.23966 S((())(())(()(())((())(((())(()(())))(()(())(()(()(()())))))))())
1.23966 S((())(())(()(())(()((()())(()((())((())((())))))))))
1.23966 S((())(())(()(())(()((())(()(()(())))))))
1.23966 S((())(())(()(())()(()(()()))()((()(())(()((()())()(()())))(()(()()))))))
1.23966 S((())(())(()()(()(((()())(()(()(()())))))))())
1.23966 S((())(())(()()(()((()()())())(()((())(()(()()())((())((())(()(()()())))))))))())
1.23966 S((())(())(())(()((())(()(()())))))
1.23966 S((())(())(())(()(()(())(()((()())((())((()(())))))))))
1.23966 S((())()((((())()((()())(()(()))))())(()(())))(()(()((()())((())((()(()(()()))(()((())(()(()()()())(()))))))))))())
1.23966 S((())()(((()(())(()(()()()))))(()(())))()((())(()(()((()(()()()()))()((()(()())(()(()))))))))())
1.23966 S((())()(((()()())())(()(())))(()((()(()((()())(()(())))))))())
1.23966 S((())()(((())((())((()))))(()(()(()(()(())))(()))))()((())(()(()())((()(()(()()))))))())
1.23966 S((())()(((())(()()(()))))(()(()((()))))())
1.23966 S((())()(((())()()())()((())((())(()))))(()((()())(())()()((()()())(()((()()()())()((())((())(()(())(()(()(()())))))))))))())
1.23966 S((())()((()((()())(())(()(()(()()))))))()(()())(())())
1.23966 S((())()((()((())(())))()(())(()(())))(()((())((()(()()()))()(()(()(()((()())((())((())(())))))))))())()((()())(()((()(()(()()()()))))))())
1.23966 S((())()((()(()(()()()))))(()(((())(()(()(()()))))))())
1.23966 S((())()((()(()())())(()(())))(()((()(()(())))))())
1.23966 S((())()((()()())())(()(()(()())))())
1.23966 S((())()((()())(((())(()))))(()(()((())(()((())(()))))))())
1.23966 S((())()((()())(()((()())(()(())))))(()()(()(()))))
1.23966 S((())()((()())(()((())(()(())))(()(()()))))()()((()())(()(()((())(()(()(()())(())))))))())
1.23966 S((())()((()())(()(()())))(()(()((()())(()(()())))))())
1.23966 S((())()((()())(()(()())))(()(()())(()(()()()())))())
1.23966 S((())()((()())(()(()())))(()(()()))())
1.23966 S((())()((()())(()(())))(()(()(()())))())
1.23966 S((())()((()())(()(())))(()()(()())(()((())(()((())(()(()()())))))))())
1.23966 S((())()((()())(()()(()()()((())(()((()())(()(()()))))))))()()((())(()((()())(()(()())))()((()()(()(()(())))))))())
1.23966 S((())()((())((())(()(()()()())(()(())))))()(())(())()(()(()((()())(()(()()))))()(()((())(())(()(()(()()))(()(()()()))))))())
1.23966 S((())()((())((())(()(()()))))()(())((()(()(())))()(()(()(()(())(()()((()())(()(()())))))))))
1.23966 S((())()((())(()((()()())(()(()())))))()()((())(())(()(()((()()())(()(()))))))())
1.23966 S((())()((())(()(()(()())(()(()()())))))()()((())((()((())(()(()(()()(()(()())))))))()(()(())(()()))))())
1.23966 S((())()((())(()(()()))()(()()(()))())(()(()()(()(()()()))))())
1.23966 S((())()((())(()(()())))(()((())(()(()())))(())()(()()((())(()(()())(()((()())(()((())(()(()))))))()((())(()((()())(()((())(()()(()(())(()((()())()((())((()(()(()()))(()()))))))))))))(()((())(()((())((())(()(()(())))))))))))))())
1.23966 S((())()((())(()()()()))(()((()()()())(()(()))))())
1.23966 S((())()(()((()()())(()((()()())(()(()))))))()((()((())(()((())(()(()(()()))))))))(()()(()))())
1.23966 S((())()(()((()()())(())))()(((())(()(()((())(()((()())(()(()())))(()((()((()())(())))))))))))()((()()())(()(()())))(()(()(((()())(()(())))()(()())()(())(()))))())
1.23966 S((())()(()((()())(()(()))))()(())(()(())(()(()())))())
1.23966 S((())()(()((()())(())(()(()())(()((())(()(()(()()))))))))()(())(()(()(())(()(()()))))())
1.23966 S((())()(()((())((()(()((()())(()(())))))()(()(()((()(()(())))))))))()(()())(()(()(()())(()()((())(()(()(()())))(()(()(())(())))))))())
1.23966 S((())()(()((())(()(()((()()())((())((()((()()())(()(())))))))))))()((()())(()((()())((())((()(()((()(()))))))))))(()(()))())
1.23966 S((())()(()((())(()(()(()(()))))))()(())(()(()(()(())(()))))())
1.23966 S((())()(()((())(()(()(()())))))()(())((()())(()(())(()(()())))()()((())()(()())(()((()())()))))())
1.23966 S((())()(()((())(()(()()()))))()(())(()(()((()()())()(()()()))))())
1.23966 S((())()(()((())(()(()))))()(()((()(()()(()(()))))))()(())(()(())(()()(()(()()()))))())
1.23966 S((())()(()((())(()())))()(())(()(()(()())(())))())
1.23966 S((())()(()(()((()()())(()(()))))))
1.23966 S((())()(()(()((())(())(()(()())))))())
1.23966 S((())()(()(()(()())))()(())(()(()()())(()(()()))(()((())(()(()()())(()((())(()(()))))))))())
1.23966 S((())()(()(()()()))(()(((())(()((()())(()(())))(()((())(()(()(()(()))(()((()())(()(()))))))))))))())
1.23966 S((())()(()(()()()))(()(()((())(()((()())(()(()())))))))())
1.23966 S((())()(()(()()()))(()(()(())((()()())((())((()(()((())(()(()(()(()(())))))))))))))())
1.23966 S((())()(()(()()()))(()(()(())(()())))())
1.23966 S((())()(()(()()))(()(()(())(()()((()(()(())(()(()))))))))())
1.23966 S((())()(()(()()))(())(()((()(()((()())())))()(()(()()))()(()((()())()((())((()(()((()(()()()(()()()()))))))))))))())
1.23966 S((())()(()(()()))()(()(()(()())))()(())(()(()(()())(()(()()()))))())
1.23966 S((())()(()(()()))()(()(()(()()))))
1.23966 S((())()(()(()()))()(()())(()(()(()((()(()()()))()(()(()))))))())
1.23966 S((())()(()(()()))()(())(()(()(((())(()(())))(()())(())))(()))())
1.23966 S((())()(()(()()))()(())(()(()(())(()((()(()(())))))))())
1.23966 S((())()(()(())(()(()()())))(()()(()(()((())(()(()()()))))()((()(()(()(()()))(()((())(()(()())(()()())((()(()(()()())(()((())(()))))))))))))))())
1.23966 S((())()(()(())(()(()()())))(()()(()()()((()(()(())(())(()(())))))))())
1.23966 S((())()(()(())(()(())))(()(()((()(()(()()())(()((()(()(())()()())))))))))())
1.23966 S((())()(()(()))()(()())(()(()())()(()(()((())(()(()(()))))())(((())((())(()((()())(()(()))))))()(())(()(()(()())(()(())))))))())
1.23966 S((())()(()()((()(()((()()())(()(()())))))))()(())(()(()((()())(()(()())))))())
1.23966 S((())()(()()(())(()(()()()))))
1.23966 S((())()(()()())(()(()(()((())(()(()))))))())
1.23966 S((())()(()()())(()(()(()()())))())
1.23966 S((())()(()())(()((()(()()()))()(()((())(()((())(()((())()(())))))))))())
1.23966 S((())()(()())(()((()())(()((()((())((())(()(()(()(())))))))()(()(()()))))))())
1.23966 S((())()(()())(()((()())(())(()()()))))
1.23966 S((())()(()())(()(()((())(()(())((())((())(())))))))())
1.23966 S((())()(()())(()(()((())()))))
1.23966 S((())()(()())(()(()(()(()()))(()(()()()))))())
1.23966 S((())()(()())(()(()(()(()())))))
1.23966 S((())()(()())(()(()(()()()))()(()((()()()())()((())((())(()(()(()()()))))))))())
1.23966 S((())()(()())(()(()(())))())
1.23966 S((())()(()())(()(())(()(()(()()))))())
1.23966 S((())()(())(()(((()())(()(()(())(()((())(((())(()(()(()(()())))((()(()(()()()))))))))))))))())
1.23966 S((())()(())(()(((()())(()()()(()))((()(()(()())))))()(()())(()()((()(()((())((()(()((()())(()(()())))))))))))))())
1.23966 S((())()(())(()(((())(()(()((()(()((())()(()(()((()()())(()(()))))))))))))))())
1.23966 S((())()(())(()(((())(()(()((())()(()(()))((())()(()()()))))))))())
1.23966 S((())()(())(()(((())(()(()(()(()())))((()(()(()()()()))))))))())
1.23966 S((())()(())(()(((())(()()(()((()(()((())(()(()(()(()()())))))))))))))())
1.23966 S((())()(())(()(((())(()()(()(()(())(()((()()())(()(()))))))))))())
1.23966 S((())()(())(()((()(()(()())()(()((()(()))))()(()()((()())(()((()()())(()(()(()())()((()(()(()())(())))))))())((())((()(()((())(()(()(()(()())))))))))))))))())
1.23966 S((())()(())(()((()(()(())(()(()()))))))())
1.23966 S((())()(())(()((()(()()()(()())(()(()()()))))))())
1.23966 S((())()(())(()((()()())((((()())(()(()((()())(()(()()()))))))()((())(()(()(()())((())(()())))))))))())
1.23966 S((())()(())(()((()()())(()(()))))())
1.23966 S((())()(())(()((()()())(()(())))))
1.23966 S((())()(())(()((()())(()(()(((())(()(()())))(()((()())(()(()((()()())(())))))))))))())
1.23966 S((())()(())(()((()())(()(()(()()))(()((())(()(()(()(()((()()())(()(()))))))))))))())
1.23966 S((())()(())(()((()())(()(()))))())
1.23966 S((())()(())(()((())((())((()((()(()))()(()((()()())(()((())((()())(()(())(()))))))))))))()((())((())(()(((())(()(()()()))))))))())
1.23966 S((())()(())(()((())(()(()(((()(()))()()(()(()(()())(()((())(()((()())()()))))))))))))())
1.23966 S((())()(())(()(()(((())(()(()())))(()(()((())(()(()((()(()((()())(()())))))))))))))())
1.23966 S((())()(())(()(()((()(()(()()())(()(())))))))())
1.23966 S((())()(())(()(()((()(()(())(())(()(()()())))))))())
1.23966 S((())()(())(()(()((()()())(()((()())()(()(((()())(()((()()())(()(())))())(()())(()(()((())(()())))))()()((()((())(()(()()))))()(())(()(())(()(()()))))))())))))())
1.23966 S((())()(())(()(()((()())((())((()(()(()))((()(())(()(())(()((())(()((()())(()(()()())))))))))))))))())
1.23966 S((())()(())(()(()((()())(()(()()())))))())
1.23966 S((())()(())(()(()((())((()(()(()(()))(()((()(()()))))))))))())
1.23966 S((())()(())(()(()(()(((()())(()(()()(()(()())))))()((())((()())(()()())))))))())
1.23966 S((())()(())(()(()(()(()(()))(()((()())(()(()((()()())(()(())))(()(()()))()(((()(((()()())(()(()())))((())(()()))))()(())(()((())(()(()(()()()))))))))))))))())
1.23966 S((())()(())(()(()(()(()()()))((()())(()((())(()(()((()()())(()(()()()))))))))))())
1.23966 S((())()(())(()(()(()(()())))((()(()(()()())((()(()(((())()(()()))(()((())()(())))))))))))())
1.23966 S((())()(())(()(()(()(()())))((()(()(()()())))))())
1.23966 S((())()(())(()(()(()(()())))()(()((())(()(()(()()))))))())
1.23966 S((())()(())(()(()(()(())))((()(()(()()())))))())
1.23966 S((())()(())(()(()(()()(()((())((())(()(()(()(()))))))))))())
1.23966 S((())()(())(()(()(()()())((()(()(()()))))))())
1.23966 S((())()(())(()(()(()())(()(())))(()(()((()())(((())(()((()(()(())))))))))))())
1.23966 S((())()(())(()(()(()))))
1.23966 S((())()(())(()(()()((()(()(()))))))())
1.23966 S((())()(())(()(())((()())(((()(()((())(()((()())(()((())(()(()()())((()(()(()()()))))))))))))))))())
1.23966 S((())()(())(()(())((()())((())((()(()()))))))())
1.23966 S((())()(())(()(())((()())(()(()(()()))(()((()()())(()((()())(()(())))(()(((()))(()((()()())(()(()()))))))))))))())
1.23966 S((())()(())(()(())((()())(()(()))))())
1.23966 S((())()(())(()(())(()((()(()((()())(()(((()()())())()((())((()(()(()()())(()((())((())((()(())(()(())))))))))))))))))))())
1.23966 S((())()(())(()(())(()))())
1.23966 S((())()(())(()()(()((()(()()()))()(()(()())))))())
1.23966 S((())()(())(()()(()(()(())(()((()()())(()(())))))))())
1.23966 S((())()(())(()()(()(()(()))))())
1.23966 S((())()(())(()()(()(()()()((()(()(())))))))())
1.23966 S((())()(())(()()(())(()(()(())))(()()((())(()(())))))())
1.23966 S((())()(())(()())(()(()(()(()())))((()(()(())))))())
1.23966 S((())()(())(())(()(()(()(()())))(()((()())(()(()()()())))))())
1.23966 S((())()(())(())(()(()(()(()()))))())
1.23966 S((())()(())(())(()(()(()())))())
1.23966 S((())()(())()(()(()((()())(()(()(()())()))))))
1.23966 S(()(((())(()(()())(()(()()())))))()(())(()(((()()(())))))())
1.23966 S(()((()((()())()(()()))(()((())()((())((())(()(()(()(()((()()())())))))))))))()((()())(()(()()()())))(()(()(()(()())))(()()))())
1.23966 S(()((()((())(()((()())(()(()()))))))(())(()((())(()(()(()()()))))))()(((()((()())((())((()(()(()))))))))(()(()())))()(()((()())(((()())(()((()())(((()(()(()((()())(()(()))))))))))))))())
1.23966 S(()((()(()(()((()())(()(())))))))()(())(()(()((()())(()(())))(()(()()()))))())
1.23966 S(()((()(()(()(()())))))(()(()))())
1.23966 S(()((()(()())())(()(())))(()((()(()((()()())(()((()())()(()()))))))))())
1.23966 S(()((()()())(((()(()(()(()())))))))(()((()(()((()()()()()())(()((()()())(()()((()(())(()(()()()))))))))))))())
1.23966 S(()((()()())()(()()(()))())(()(())(()((()())(()((()))))))())
1.23966 S(()((()())((())((()(((())(()(()(()())))))))))((()(()(()(()()))))()(()((()())())))())
1.23966 S(()((()())(()((())(()(()())(()(()))((()(())))))))(()(()(()())(()(()))))())
1.23966 S(()((()())(()(())))(()((()(()(())))))())
1.23966 S(()((()())(()()))(()(()((()(()()()))()(())(()(()((())((()(()(()()()()()()))))))))))())
1.23966 S(()((())((()(()((()()())(()(()()))))((())((())(()(()()()())))))))()(())(()(()(())))())
1.23966 S(()((())((()(()))))()((())((())((()(()(()))))))(()(()((()())((())((()((()()())())(()((())(()(()()()))))))))))())
1.23966 S(()((())((())(())))(())(()((()())()(()()))(())()(()()((())(()(()(())(()(()()()())))))))())
1.23966 S(()((())(()(()(((()(()(())(())(()(()()())))))()()((()(()())))))))()((()((()()()())(()(())(()()())(()(((()(((())(()(()((())(()()(()(()((()())(()(()()()))))))))))()()((())(()((())(()(())))))))()(()(()(()(()))))))))))()(()())(()(()(()()()))))())
1.23966 S(()((())(()(()())))(()(()())(()(()(()))))())
1.23966 S(()((())(()(())))(()(()(())))())
1.23966 S(()((())(()(())))(())(()((()())(()(()))))())
1.23966 S(()((())()(())(()((()()())(()(())))))()()((())()((())((())(()(()()))))()(())((()(()(())))()(()(()(()(())(()()((()())(()(()())))))))))())
1.23966 S(()(()((()())(()((())(()(()))))))(()((()())(()((())(((()(()())))))))())(())(()(()((())((()(()(()()())))))))())
1.23966 S(()(()((()())(()(()(()((()())(()(()()))((())((())(()(()(()())))))))))))()(()()()())(()((()(()(())))))())
1.23966 S(()(()((()())(()(())(()(())))))()(())(()(()(())(()())((()(()(()()))))))())
1.23966 S(()(()((()())(()(()))))()(()(((())(())(()(())))))())
1.23966 S(()(()((())(()(((()())(()(()(()())(()(()())))))))))()(()())(()(()(())((()(()(()))))))())
1.23966 S(()(()((())(()((()(()(()(())(()(())))))))))()(())(()(()(())(())(()(()))))())
1.23966 S(()(()((())(()((()()())(()((()()()())(())))))))()(())(()(()(()()())(()(()()))))())
1.23966 S(()(()((())(()((()())(((())(())))))))(()(()())((())((())(()(()(()))))))())
1.23966 S(()(()((())(()(()))))()(())(()(()))())
1.23966 S(()(()((())(())(()((()(()(()()())))))))()(())(()(())((()(()(()((())(()(()(()()))))))))()((())((())(()()(()(()((()(()())))))))))())
1.23966 S(()(()((())(()))())(())(()(())(()(())((())()(()()())(()()))()(()(())(()))))())
1.23966 S(()(()((())()(()()()()))))
1.23966 S(()(()(()((()(())(()(()()()))))))())
1.23966 S(()(()(()(()((())(()(())))))))
1.23966 S(()(()(()(())(()(()()())))))
1.23966 S(()(()(()()()()))(())(()(()(()(())(())(()((()()())(()(()(()))))))))())
1.23966 S(()(()(()()()))()((()())(()(()())))(()(())(()((()()())(()(()()())))))())
1.23966 S(()(()(()()()))()(())(()((())(()(()((()())(()(()()()))))))(()((())(()((()())()(()()()))))))())
1.23966 S(()(()(()()()))()(())(()())(()()(()(())))())
1.23966 S(()(()(()()()))()(())()(()()((())(()(()))))())
1.23966 S(()(()(()())())(()(((()()())(()(()((())(()(()(()())))))))()(())((())(()(()()((()(()(()())))))))()(((())((())((()(()(())))()(()(()(()()))))))()(())(()(()(()))))))())
1.23966 S(()(()(()()))(()()()())(()()(()(())(()()())))())
1.23966 S(()(()(()()))()(())(()(()((()(()(())(()()())(()(()(()()()))))))))())
1.23966 S(()(()(()()))()(())(()(()((())()(()((()()())(()(())))))))())
1.23966 S(()(()(()()))()()(()()()())(()(()(()(()))))())
1.23966 S(()(()(()()))())
1.23966 S(()(()(()))(())((())()(()((())(()(()()())))))())
1.23966 S(()(()(()))(())(()((()()())()))())
1.23966 S(()(()(()))()(()())(()(()((()()())(()()())(()()))((()())(()(((()())()(()()))()()(()())))()(()())))))
1.23966 S(()(()(()))()(())(()(((()())()()())(()(()()))))())
1.23966 S(()(()(()))()(())(()(((())(()(((()(()((()(()(()()()))))))))))))())
1.23966 S(()(()()(()((())((())((()(()())(()((())))))))))())
1.23966 S(()(()()())(()(()())(()((()(()))(()()())(()()(()()())))))())
1.23966 S(()(()()())(()(())(()()()((()((()(()()))()(()(((()())())((())((()(()(()(()(()(())))))))))))))))())
1.23966 S(()(()()())(()()(()((())(()(())()()))))())
1.23966 S(()(()())(()(((())(()((()())(()(()))((()(()(())()(()((())(()((((()())())(()(())))))))))))))))())
1.23966 S(()(()())(()((()())((())((())(()(()(())))))))())
1.23966 S(()(()())(()((()())()((()())(()((()((()()())(()(())(())))))))))())
1.23966 S(()(()())(()(()((()(()(()))))))())
1.23966 S(()(()())(()(()((())(()((()()())((())((()(())(()(()(())()(()())))()((()((()(()(())(()(())))))))))))))))())
1.23966 S(()(()())(()(()((())(()(()()()((()())(()(()())))(()(()())))))))())
1.23966 S(()(()())(()(()((())(()(())))((()(()((()()())()()))))))())
1.23966 S(()(()())()(())(())(()(()(()())))())
1.23966 S(()(())((()(()()))()(()(()())))())
1.23966 S(()(())(()((((()())()(()))(()(()(()()()))))))())
1.23966 S(()(())(()(((()(((()()())(()(()()(()(()()()))))))))))())
