#### p(f|japanese)/p(f|english)
1.02759 SBAR(()((()())(()((()(()(()()())()(()((())(()(()((())(()(()(()()()))))))))))))))
1.02759 SBAR(()((()())(()((()(()(()())))()()(()(()()()))))))
1.02759 SBAR(()((()())(()((()(()(())((())((())(()(())(()(())))))))))))
1.02759 SBAR(()((()())(()((()(()(())((())(()((()((())(()(()(()(())))))))))))))))
1.02759 SBAR(()((()())(()((()(()(())((())(()(()())))(()((()())(()(()()((()(()(())(()(()())))))))))))))))
1.02759 SBAR(()((()())(()((()(()(())(()(()))))))))
1.02759 SBAR(()((()())(()((()(()(())(()()())))))))
1.02759 SBAR(()((()())(()((()(()()()))()(()((()())(()(()))))))))
1.02759 SBAR(()((()())(()((()(()())(()((())(()(())))))))))
1.02759 SBAR(()((()())(()((()(()())(()(())))()(()((()())((())((()(()()())(()())(()((()((()())(()(()())))))))))))))))
1.02759 SBAR(()((()())(()((()(()())())(()(()))))))
1.02759 SBAR(()((()())(()((()(()()))))))
1.02759 SBAR(()((()())(()((()(()))()(()(()(()(()()))))))))
1.02759 SBAR(()((()())(()((()()()(()(()())))()(()())))))
1.02759 SBAR(()((()())(()((()()()(()()))))))
1.02759 SBAR(()((()())(()((()()()())(()(()(())))))))
1.02759 SBAR(()((()())(()((()()())(((()(()((()()())(()()))))))))))
1.02759 SBAR(()((()())(()((()()())(((()()())(())))))))
1.02759 SBAR(()((()())(()((()()())((())((()()())(()(()))))))))
1.02759 SBAR(()((()())(()((()()())(()((()()())()))))))
1.02759 SBAR(()((()())(()((()()())(()((()())(()(()()))))))))
1.02759 SBAR(()((()())(()((()()())(()(()(()()())))))))
1.02759 SBAR(()((()())(()((()()())(()()((())()(()())()()(()()()())))))))
1.02759 SBAR(()((()())(()((()()())))))
1.02759 SBAR(()((()())(()((()())((())((()(()((())(()(()())))))))))))
1.02759 SBAR(()((()())(()((()())((())((()(()))))))))
1.02759 SBAR(()((()())(()((()())((())((())(()(()(()(()()()))))))))))
1.02759 SBAR(()((()())(()((()())((())((())(()(()(()())))))))))
1.02759 SBAR(()((()())(()((()())((())((())(())))))))
1.02759 SBAR(()((()())(()((()())(()((())(()((()())()(()())()(()())))))))))
1.02759 SBAR(()((()())(()((()())(()((())(()(()()))))))))
1.02759 SBAR(()((()())(()((()())(()((())(()())))))))
1.02759 SBAR(()((()())(()((()())(()(()(()())))))))
1.02759 SBAR(()((()())(()((()())(()(())))((()((())(()(()((()())(((())(()((()(()(()))))))))))))))))
1.02759 SBAR(()((()())(()((()())(()(())))(()((())(()((()((()(()()()))()(()((()())(()(())))()(()(()))()(((()(()(()(()()))))()(()(()))))))))))))))
1.02759 SBAR(()((()())(()((()())(()(())))(()((())(()((()()()())(((())(()(()((())((())((())(()((()(()))))))))))))))))))
1.02759 SBAR(()((()())(()((()())(()(())))(()(())))))
1.02759 SBAR(()((()())(()((()())(())((())((())(()(()))))))))
1.02759 SBAR(()((()())(()((()())(())()(()())((())(()(()())))))))
1.02759 SBAR(()((()())(()((()())()(()())))))
1.02759 SBAR(()((()())(()((()())())))())
1.02759 SBAR(()((()())(()((()())()))))
1.02759 SBAR(()((()())(()((())((()())(()(())))))))
1.02759 SBAR(()((()())(()((())((())((()(()(()(()()()))))))))))
1.02759 SBAR(()((()())(()((())((())((()(()(())))()(()(())(()(())))))))))
1.02759 SBAR(()((()())(()((())(()((())(()((()(()))()()(()((())(()(()(())))))))))))))
1.02759 SBAR(()((()())(()((())(()(()()()))))))
1.02759 SBAR(()((()())(()((())(()(()))))))
1.02759 SBAR(()((()())(()((())()(()())))))
1.02759 SBAR(()((()())(()((())))))
1.02759 SBAR(()((()())(()(()(((()())())(()(()(()))))))))
1.02759 SBAR(()((()())(()(()(((())(()((()())(()((()(()(()(()())))))))))(()(())))))))
1.02759 SBAR(()((()())(()(()(((())(())(()(())(()()()())))()((())(()()(()(())(())))))))))
1.02759 SBAR(()((()())(()(()((()(()((())(()((())(()(())))))(()((()(()())))))))))))
1.02759 SBAR(()((()())(()(()((()(()(()(()(())))((()(()(()(()()))))))))))))
1.02759 SBAR(()((()())(()(()((()(()(()(()()())))))))))
1.02759 SBAR(()((()())(()(()((()(()(()(()())))))))))
1.02759 SBAR(()((()())(()(()((()(()(())(()(()()()))(()(()())))))(())(()(()()()))))))
1.02759 SBAR(()((()())(()(()((()(()(())(()()((())(()()(())))))))))))
1.02759 SBAR(()((()())(()(()((()(()(()))))))))
1.02759 SBAR(()((()())(()(()((()(()()())(())))))))
1.02759 SBAR(()((()())(()(()((()()())(()((()(()()())(()((()(()())))))()()(()(()((()(()(()(()()))))))))))))))
1.02759 SBAR(()((()())(()(()((()()())(()())(()()))))))
1.02759 SBAR(()((()())(()(()((()()())(()))))))
1.02759 SBAR(()((()())(()(()((()()())()(()()()()))))))
1.02759 SBAR(()((()())(()(()((()())(()((())(()(()(())(()(())))))))))))
1.02759 SBAR(()((()())(()(()((()())(()(()())))))))
1.02759 SBAR(()((()())(()(()((()())(()()(())))))))
1.02759 SBAR(()((()())(()(()((()())()(()())()(()()))))))
1.02759 SBAR(()((()())(()(()((())((())(()((()(()(()(()()))))))))))))
1.02759 SBAR(()((()())(()(()((())((())(()(()()(()((()(()((()())(()(()())))))))))))))))
1.02759 SBAR(()((()())(()(()((())(()((()(())(()((()(()()))))))))))))
1.02759 SBAR(()((()())(()(()((())(()((()()())(()(((()()())()(()))())))))))))
1.02759 SBAR(()((()())(()(()((())(()((()())(()(())))))))))
1.02759 SBAR(()((()())(()(()((())(()((())(()((()())(()(())))))))))))
1.02759 SBAR(()((()())(()(()((())(()((())()(()()()()))))))))
1.02759 SBAR(()((()())(()(()((())(()(()()))))((()(()(()())(())))))))
1.02759 SBAR(()((()())(()(()((())(()(()())))))))
1.02759 SBAR(()((()())(()(()((())(()()(())))))))
1.02759 SBAR(()((()())(()(()((())()(()()))))))
1.02759 SBAR(()((()())(()(()((()))))))
1.02759 SBAR(()((()())(()(()(()(((()(()(()))))))))))
1.02759 SBAR(()((()())(()(()(()(((()(()()))()(()(())))))))))
1.02759 SBAR(()((()())(()(()(()((()((()(()(()(()))))))))))))
1.02759 SBAR(()((()())(()(()(()((()()())(()(()()()))))))))
1.02759 SBAR(()((()())(()(()(()((()())(((())(()()(()(())))))))))))
1.02759 SBAR(()((()())(()(()(()((()())((())((()(()))))))))))
1.02759 SBAR(()((()())(()(()(()((()())()(()()())))))))
1.02759 SBAR(()((()())(()(()(()((()())()))))))
1.02759 SBAR(()((()())(()(()(()((())((())((()(()()))))))))))
1.02759 SBAR(()((()())(()(()(()((())(()(()(()))(()(()())))))))))
1.02759 SBAR(()((()())(()(()(()((())(()(())(()()()))))))))
1.02759 SBAR(()((()())(()(()(()((())()(()())()(())))))))
1.02759 SBAR(()((()())(()(()(()((())))))))
1.02759 SBAR(()((()())(()(()(()(()((()()())(()(())))))))))
1.02759 SBAR(()((()())(()(()(()(()(()(()()))()(()())(()(()))))))))
1.02759 SBAR(()((()())(()(()(()(()(()())))))))
1.02759 SBAR(()((()())(()(()(()(()(())(())))))))
1.02759 SBAR(()((()())(()(()(()(()(())))(()((())(()(()()))))))))
1.02759 SBAR(()((()())(()(()(()(()(())))))))
1.02759 SBAR(()((()())(()(()(()(()()()))))))
1.02759 SBAR(()((()())(()(()(()(())(()(()())))))))
1.02759 SBAR(()((()())(()(()(()(())))))()())
1.02759 SBAR(()((()())(()(()(()()(((()(()))()(()(())))))))))
1.02759 SBAR(()((()())(()(()(()()((()(()(()((())(()(()(()())))))))))))))
1.02759 SBAR(()((()())(()(()(()()()()())))))
1.02759 SBAR(()((()())(()(()(()()()())(()((())(())))))))
1.02759 SBAR(()((()())(()(()(()()()())(()(()()()()))))))
1.02759 SBAR(()((()())(()(()(()()()())()(()((()()())(()(()()))))))))
1.02759 SBAR(()((()())(()(()(()()())(()((()())(()(()))))))))
1.02759 SBAR(()((()())(()(()(()()())(()((())(()((()(()(()()())))))))))))
1.02759 SBAR(()((()())(()(()(()()())(()((())))))))
1.02759 SBAR(()((()())(()(()(()()())()(()()((()(()))))))))
1.02759 SBAR(()((()())(()(()(()())(()(((())()()(()))))))))
1.02759 SBAR(()((()())(()(()(()())(()((()()())()(()()()())))))))
1.02759 SBAR(()((()())(()(()(()())(()(()()()))))))
1.02759 SBAR(()((()())(()(()(()())(()(()()))))))
1.02759 SBAR(()((()())(()(()(()())(()(()))()(()((())(()((())(())))))))))
1.02759 SBAR(()((()())(()(()(()()))(()(()()())))))
1.02759 SBAR(()((()())(()(()(()()))(()(()))(()((()())(()(())))))))
1.02759 SBAR(()((()())(()(()(())((()(()((())(((())(()(()(())))))))))))))
1.02759 SBAR(()((()())(()(()(())((()(()(()()()()))))))))
1.02759 SBAR(()((()())(()(()(())(()((()(()()()))))))))
1.02759 SBAR(()((()())(()(()(())(()(()))(())))))
1.02759 SBAR(()((()())(()(()(())(()())))))
1.02759 SBAR(()((()())(()(()(())(())(()(()()()()()()()))))))
1.02759 SBAR(()((()())(()(()(()))(((()())(()(()(())))(()())(()(()(()))))))))
1.02759 SBAR(()((()())(()(()(()))((())((())(()(()())))))))
1.02759 SBAR(()((()())(()(()(()))(()(()())))))
1.02759 SBAR(()((()())(()(()()((()(()(()()))))))))
1.02759 SBAR(()((()())(()(()()((()(()(())(()(()())))))))))
1.02759 SBAR(()((()())(()(()()((()(()(()))))))))
1.02759 SBAR(()((()())(()(()()((()))))))
1.02759 SBAR(()((()())(()(()()(()((()((())(((())()(()()))(()))))))))))
1.02759 SBAR(()((()())(()(()()(()((()())((()(()))(((()())(()(()())))(()(()(()())))))))))))
1.02759 SBAR(()((()())(()(()()(()(()()()))))))
1.02759 SBAR(()((()())(()(()()(()(()())))((()(()(()(()))))))))
1.02759 SBAR(()((()())(()(()()()((()(()(()()))))))))
1.02759 SBAR(()((()())(()(()()()(()()())))))
1.02759 SBAR(()((()())(()(()()())(()))))
1.02759 SBAR(()((()())(()(()())((()(()(()())(()((()(())(()(())))))))))))
1.02759 SBAR(()((()())(()(()())(()((())((())((()(()())(()(()()))))))))))
1.02759 SBAR(()((()())(()(()())(()((())(()(())(())))))))
1.02759 SBAR(()((()())(()(()())(()((())))()(()((())(()(()())))))))
1.02759 SBAR(()((()())(()(()())(()()))))
1.02759 SBAR(()((()())(()(()())(()))))
1.02759 SBAR(()((()())(()(()())()(())(()(())))))
1.02759 SBAR(()((()())(()(())((()((())()(()((())(()(()()))))))))))
1.02759 SBAR(()((()())(()(())((()())((())((())(()((()())(()((()())((())((()(()()))))))))))))))
1.02759 SBAR(()((()())(()(())((())((())(()((()(())))))))))
1.02759 SBAR(()((()())(()(())((())((())(()(())((()(())))))))))
1.02759 SBAR(()((()())(()(())((())((())(()(())))))))
1.02759 SBAR(()((()())(()(())((())(()(()())))(()((()(()()())))))))
1.02759 SBAR(()((()())(()(())((())(()(()))))))
1.02759 SBAR(()((()())(()(())(()((()(()(())((()())(()(()))))))))))
1.02759 SBAR(()((()())(()(())(()((()(()()()())))))))
1.02759 SBAR(()((()())(()(())(()((()())(((())(()))))))))
1.02759 SBAR(()((()())(()(())(()((()())(()(()()()())))((()())(()((())(()))))))))
1.02759 SBAR(()((()())(()(())(()((()())(()(())))))))
1.02759 SBAR(()((()())(()(())(()(()()())()(()()())))))
1.02759 SBAR(()((()())(()(())(()(()()())))))
1.02759 SBAR(()((()())(()(())(()(()())(()((())(()((()(()((()())(()(())))))))))))))
1.02759 SBAR(()((()())(()(())(()()((()(()((())((()(()(()(())))))))))))))
1.02759 SBAR(()((()())(()(())(()()((()(()(()(())))))))))
1.02759 SBAR(()((()())(()(())(()()))))
1.02759 SBAR(()((()())(()(())(())((())((())(()(()())))))))
1.02759 SBAR(()((()())(()(())(())(()(()())))))
1.02759 SBAR(()((()())(()(())()(()()))))
1.02759 SBAR(()((()())(()(())))()())
1.02759 SBAR(()((()())(()()(()((()()())(()(()()())))))))
1.02759 SBAR(()((()())(()()(()(()((())(()(()()))))))))
1.02759 SBAR(()((()())(()()(()(()(()))(()())))))
1.02759 SBAR(()((()())(()()(()(()()((()(()(()()()())))))))))
1.02759 SBAR(()((()())(()()(()(()()())(()((())(()(()()((()(()(()(()())))))))))))))
1.02759 SBAR(()((()())(()()(()(()())))))
1.02759 SBAR(()((()())(()()(())((())((())(()(())))))))
1.02759 SBAR(()((()())(()()(())((())()(())(()(()())((()(()(()(()))))))))))
1.02759 SBAR(()((()())(()()()(((())(()(()((()())()(()()())))))))))
1.02759 SBAR(()((()())(()()())))
1.02759 SBAR(()((()())(())(()((()(((())(()(()()()())))()((()())(()(()())))))))))
1.02759 SBAR(()((()())(())(()((()(()(()()())))))))
1.02759 SBAR(()((()())(())(()((()(()(()())))))))
1.02759 SBAR(()((()())(())(()((()())(()((())(()(()(()()())(()((())(()(()))))))))))))
1.02759 SBAR(()((()())(())(()((())(()(()))))))
1.02759 SBAR(()((()())(())(()(()((())(()(()))((())((()(()(()(())))))))))))
1.02759 SBAR(()((()())(())(()(()(()()()())))))
1.02759 SBAR(()((()())(())(()(()(()())(())))))
1.02759 SBAR(()((()())(())(()(()(()))(()(())))))
1.02759 SBAR(()((()())(())(()(()())(()(())))))
1.02759 SBAR(()((()())()(()((())(()(()))(((()((())(()((())(()()(()(()(()))))))))))))))
1.02759 SBAR(()((()())))
1.02759 SBAR(()((())(((()())(()(()(()()())(()))))())(())(()((())((())(()(()())))))))
1.02759 SBAR(()((())((()(((()())())(()(()()))))()(()(()((())))))))
1.02759 SBAR(()((())((()(((())(()(()(()((()(()(()()))))))))))()(()(()(()((()(()(()()))))))))))
1.02759 SBAR(()((())((()((()(()(()())))))()(()(()(()))))))
1.02759 SBAR(()((())((()((()(()()))()(()(()()))))()()(()(()())((()(()(()()))))))))
1.02759 SBAR(()((())((()((()(()))))()(()))))
1.02759 SBAR(()((())((()((()()())(()(()()()))))()((())()))))
1.02759 SBAR(()((())((()((())(()((()(()(()())(())))))))()()((())()(()()((()(()))))))))
1.02759 SBAR(()((())((()((())(()(()))))()(()((())(()(())))))))
1.02759 SBAR(()((())((()(()(()()()())))()()(()(())))))
1.02759 SBAR(()((())((()(()(()())))()(()((())()))()(()(()())()(()((())(()(()))))))))
1.02759 SBAR(()((())((()(()(()())))()(()(())(()(()))))))
1.02759 SBAR(()((())((()(()(())))()((())()(())(()((())()(()())))))))
1.02759 SBAR(()((())((()(()(())))()(()(()(()())(()(())))))))
1.02759 SBAR(()((())((()(()(())))()(()(()()))()(()(())))))
1.02759 SBAR(()((())((()(()()()())(()(()()))(()(()())))()(()(()())))))
1.02759 SBAR(()((())((()(()()()()))()(()((()())(((()(()())))(())))))))
1.02759 SBAR(()((())((()(()()()))()(()(())))))
1.02759 SBAR(()((())((()(()()()))()(()()(()(()()()))))))
1.02759 SBAR(()((())((()(()()()))()(()))))
1.02759 SBAR(()((())((()(()())(()((())(()(())))))()(()((()(())))))))
1.02759 SBAR(()((())((()(()())(()(()())))()(()(()())))))
1.02759 SBAR(()((())((()(()()))()((())()(()())))))
1.02759 SBAR(()((())((()(()()))()(()((()(()(()()()))))))))
1.02759 SBAR(()((())((()(()()))()(()((()())(()(()())))))))
1.02759 SBAR(()((())((()(()()))()(()(()(()(()))()((((()(()))()()(()(())(()()((()(()(())))))))()(()(()(()(()))(()(()())))))))))))
1.02759 SBAR(()((())((()(()()))()(()(()())(()((()(())((())(()((())(()(()()()))))))))))))
1.02759 SBAR(()((())((()(()()))()(()(())(()())))))
1.02759 SBAR(()((())((()(()()))()(()()(()(()()))))))
1.02759 SBAR(()((())((()(()))()(()(()(()))))))
1.02759 SBAR(()((())((()(()))()(()(())(()((()()())(()(()))))))))
1.02759 SBAR(()((())((()(()))()(()(())(()((()())()(()((())(()(()((()(()(()()())()(())))))))))))(()))))
1.02759 SBAR(()((())((()(()))()()(()(())))))
1.02759 SBAR(()((())((()()(()(()(()()))))()()(()()(()(())(()(())))))))
1.02759 SBAR(()((())((()()(()(()(()))))()(()()(())))))
1.02759 SBAR(()((())((()()(())(()))(()())(()(()())))))
1.02759 SBAR(()((())((())(()(((())(()(())(()(()(()))))))))))
1.02759 SBAR(()((())((())(()(())))(()(()())(()(()())))))
1.02759 SBAR(()((())((())(()(()))))()()((())((())(()((()((())())))))))
1.02759 SBAR(()((())((())()(()((()(()(()(())))))))))
1.02759 SBAR(()((())((())()(()((()()())(()(()()())))))))
1.02759 SBAR(()((())((())()(()(())(())))))
1.02759 SBAR(()((())((())()()(()))))
1.02759 SBAR(()((())(()((((()(()()())))(()((()(()(()())(())(()((()()())(()(()())))))))))))))
1.02759 SBAR(()((())(()((((()(())(()(()))(()(()()))))(()((()())()(()(((())(()(()(())(()((())((())((()(()(()())))))))))))))))))))
1.02759 SBAR(()((())(()((((()()())())(()((()(()(()))))))))))
1.02759 SBAR(()((())(()((((()())((())((()))))(()((()(())))))))))
1.02759 SBAR(()((())(()((((()())(()((())(()(())))))(()((()())()((())((())(()(()())(()(()()))))))))))))
1.02759 SBAR(()((())(()((((()())(()(()())))(()(())))))))
1.02759 SBAR(()((())(()((((())(()((()(()()()(()))))))(()(()(()()()))))))))
1.02759 SBAR(()((())(()((((())()))))))
1.02759 SBAR(()((())(()((((()))(()((()(()())())(()(()())))))))))
1.02759 SBAR(()((())(()(((()((()(())))))))))
1.02759 SBAR(()((())(()(((()(()()()()()))(())(()(())))))))
1.02759 SBAR(()((())(()(((()(())(()(()())(()(()()()()))(()(())))))))))
1.02759 SBAR(()((())(()(((()()()())(()))))))
1.02759 SBAR(()((())(()(((()()())(()((()(()(()))))))))))
1.02759 SBAR(()((())(()(((()()())(()((())(()((()()())(()(())))))))))))
1.02759 SBAR(()((())(()(((()()())(()(()((())(()(()(()((())(()(()))))))))))))))
1.02759 SBAR(()((())(()(((()()())())(()(()()))))))
1.02759 SBAR(()((())(()(((()())((())((())(()(())))))()((()())((())((())(()(())))))))))
1.02759 SBAR(()((())(()(((()())(()(((())(())))))))))
1.02759 SBAR(()((())(()(((()())(()((())(()(()())))))()(()()())))))
1.02759 SBAR(()((())(()(((()())(()(()(()))))))))
1.02759 SBAR(()((())(()(((()())(()(())))((())()(())()(()))))))
1.02759 SBAR(()((())(()(((()())(()(())))(()())(()()())))))
1.02759 SBAR(()((())(()(((()())(()))))))
1.02759 SBAR(()((())(()(((()())()((())(()(()())))())(()(()))))))
1.02759 SBAR(()((())(()(((()())())(())))))
1.02759 SBAR(()((())(()(((()()))(()())))))
1.02759 SBAR(()((())(()(((())((()(()()()))()(()(()(()(()(())))))))))))
1.02759 SBAR(()((())(()(((())((())(()((()(()((()(()()(()()))())())))))))()(())))))
1.02759 SBAR(()((())(()(((())(()(((())(()(())))(()))))))))
1.02759 SBAR(()((())(()(((())(()((()(()((()()()())(()((()(()))))))))))))))
1.02759 SBAR(()((())(()(((())(()((()(()((()())(((())(()(()))))))))))))))
1.02759 SBAR(()((())(()(((())(()((()(()((())(()(()))))))))))))
1.02759 SBAR(()((())(()(((())(()((()(()(()()())(()()))))))))))
1.02759 SBAR(()((())(()(((())(()((()(()(()()()))))))))))
1.02759 SBAR(()((())(()(((())(()((()(()(()))))))))))
1.02759 SBAR(()((())(()(((())(()((()(()))()(())(()(())(()((()())(()(()()))))))))))))
1.02759 SBAR(()((())(()(((())(()((()()())((())((())(()(()()())))))))))))
1.02759 SBAR(()((())(()(((())(()((()())((())(((())(()(())))(()((()(()())))))))))))))
1.02759 SBAR(()((())(()(((())(()((()())(()(()((()(()(()(()))))))))))))))
1.02759 SBAR(()((())(()(((())(()((()())(()(()(()((())()(()()())))(()(())))))))))))
1.02759 SBAR(()((())(()(((())(()((()())())))))))
1.02759 SBAR(()((())(()(((())(()((())(()(()())))(())))))))
1.02759 SBAR(()((())(()(((())(()(()((()(()(())))))))))))
1.02759 SBAR(()((())(()(((())(()(()((()()())(()(()()))))))))))
1.02759 SBAR(()((())(()(((())(()(()(()(()(()()))))))))))
1.02759 SBAR(()((())(()(((())(()(()(()(()())))((()(()(()()()))))))))))
1.02759 SBAR(()((())(()(((())(()(()(()(()())))((()(()(()))))))))))
1.02759 SBAR(()((())(()(((())(()(()(()(()())))))))))
1.02759 SBAR(()((())(()(((())(()(()(()()((()(()(()(()())))))))))))))
1.02759 SBAR(()((())(()(((())(()(()(()()()()))))))))
1.02759 SBAR(()((())(()(((())(()(()(()()))))))))
1.02759 SBAR(()((())(()(((())(()(()(())((()(()(()(()()))))))))))))
1.02759 SBAR(()((())(()(((())(()(()(())(()(()()())))))))))
1.02759 SBAR(()((())(()(((())(()(()()())()((())(((())(()(())(()((()())()(()())))()((())(()(()())(()(()))))))()((())(()(())((()())(()(()()())))))))))))))
1.02759 SBAR(()((())(()(((())(()(()()())))(()())((())(()(())))))))
1.02759 SBAR(()((())(()(((())(()(())((()()())(()(()())))))))))
1.02759 SBAR(()((())(()(((())(()(())(()(()(()()))((())((())(()(()(()(()))((()(()(()()())))))))))))))))
1.02759 SBAR(()((())(()(((())(()(())(()(()()))()(())))))))
1.02759 SBAR(()((())(()(((())(()(())(())(()((()((()())()(()())))))))))))
1.02759 SBAR(()((())(()(((())(()(())))(())))))
1.02759 SBAR(()((())(()(((())(()()(())))))))
1.02759 SBAR(()((())(()(((())(()))))))
1.02759 SBAR(()((())(()(((()))))))
1.02759 SBAR(()((())(()((()(((()()())(()(()(()(()()())))))()((())(()(()(()((()(()(())(()((()(())))))))))))))))))
1.02759 SBAR(()((())(()((()(((())(()(())()((())((())(())(())))))))))))
1.02759 SBAR(()((())(()((()((()(()()()))()(()((()())(()(())))()(()(()))()(((()(()(()(()()))))()(()(())))))))))))
1.02759 SBAR(()((())(()((()((()(()()))(()((()((()()()())()(()()))(()((())(()(((())(()(()))))))))))))))))
1.02759 SBAR(()((())(()((()((()(()))(()(()()))))()(()(()())(()(())))))))
1.02759 SBAR(()((())(()((()((()(()))()(()(()(()())))))))))
1.02759 SBAR(()((())(()((()((()(()))()(()(()()))()()(())))))))
1.02759 SBAR(()((())(()((()((()(()))()()(())))))))
1.02759 SBAR(()((())(()((()((()()())(()(((())(()((()(()((()()())))))))))))))))
1.02759 SBAR(()((())(()((()((()())((())(((()())()(()))))))()(())(()((()())((())((()(((()()()())()(()()()()))()((())()((())(()(()()))))))))))()((()()())(()(()()()()())))))))
1.02759 SBAR(()((())(()((()((()())(()((())(())))))))))
1.02759 SBAR(()((())(()((()((()())(()((())()((())((())(()(()(()(()(())))))))()))))()(()(()())(()(()()())))))))
1.02759 SBAR(()((())(()((()((())((())(()(()(()))))))))))
1.02759 SBAR(()((())(()((()((())((())(()(())))))))))
1.02759 SBAR(()((())(()((()((())()(()((()()())(()(()))))()(()((())(()((()())((())((())(())))))))))(()())((())()(())(()(()()()())))))))
1.02759 SBAR(()((())(()((()((())()(()(()()()))))))))
1.02759 SBAR(()((())(()((()((())()(()())))(()(()()))))))
1.02759 SBAR(()((())(()((()(()(((()()()))()()((()())(()((()())(()()))))())(()((()())()(())()(())))(()(()))))))))
1.02759 SBAR(()((())(()((()(()(((()())())())((()((()(()()))()(()(()())))))))))))
1.02759 SBAR(()((())(()((()(()((()(()((()())()(()())()()(()())))))))))))
1.02759 SBAR(()((())(()((()(()((()(()(()(()())))))))))))
1.02759 SBAR(()((())(()((()(()((()(()())))))))))
1.02759 SBAR(()((())(()((()(()((()(())))))))))
1.02759 SBAR(()((())(()((()(()((()()()())(()(()()())))((())()((())(()(()))))))))))
1.02759 SBAR(()((())(()((()(()((()()())(((()(()())))))))))))
1.02759 SBAR(()((())(()((()(()((()()())(()(()())))))))))
1.02759 SBAR(()((())(()((()(()((()()())()(())()(())()()(())(()))))))))
1.02759 SBAR(()((())(()((()(()((()())(()((())((()(()((())(()(((())()(())()(()((()())))(())))))))))))))))))
1.02759 SBAR(()((())(()((()(()((()())(()(())))))))))
1.02759 SBAR(()((())(()((()(()((()())()((()())()))(()(()))))))))
1.02759 SBAR(()((())(()((()(()((())((())((()()(()(())(()(())))))))))))))
1.02759 SBAR(()((())(()((()(()((())((())(()(())(()((())(()(()(()))))))))))))))
1.02759 SBAR(()((())(()((()(()((())((())(()(()))))))))))
1.02759 SBAR(()((())(()((()(()((())(()(()((()())(()(()))))))))))))
