#### p(f|chinese)/p(f|english)
1.23966 (()(()()())(()(()))(()(())))
1.23966 (()(()()())(()()(()((())(()(())()()))))())
1.23966 (()(()()())(())()(()()))
1.23966 (()(()()())()(()((()())(()(((())((((()())(()(())))(()(()())(()((()())(())(())))))))()(()))))))
1.23966 (()(()()())()(()()()()))
1.23966 (()(()()())()(())(()((())(()(()()())(())))))
1.23966 (()(()())(((()())((()(()()))))()(()(((())((())((())(()))))(()(((())(()(()(()(())))))))))))
1.23966 (()(()())(((()())((())((()()(())(()(()(()(()))))))))(()())((()()()())(()()((()()()())(()(()())))))))
1.23966 (()(()())(((()())(()))()((())()(()()))))
1.23966 (()(()())((()(()(()(()))((())((()())(()()(()(())))))))))
1.23966 (()(()())((()(()(()()((()((())()(()(()()()))))))))))
1.23966 (()(()())((()(()(()()())((()(()((())((())(()))))))))))
1.23966 (()(()())((()(()(()()())(()((()())(()(()(()()())))))))))
1.23966 (()(()())((()(()(()()))))()(()((()())(((())(()(()((())(()(()()))))))))))
1.23966 (()(()())((()())(()((())(()(()())(()))))))
1.23966 (()(()())((()())()((()())()(()))))
1.23966 (()(()())((()())()))
1.23966 (()(()())((())((())(()(()(()()))))))
1.23966 (()(()())((())((())(()(()(()))))))
1.23966 (()(()())((())(()((()(())(()(())))))))
1.23966 (()(()())((())(()())))
1.23966 (()(()())((())(())))
1.23966 (()(()())(()(((()((()())()((())((()((()())()))))))()(())(()(()()()(()))))()((())()(()())(()((()())(())(()()()))))()()((()((()()())(()(()(())))))()(())()(()())(()(()()()))))))
1.23966 (()(()())(()(((()(()()))()(()(()(()))(()(())))))))
1.23966 (()(()())(()(((()())((())((()()(()(())(()(()()()()()())))))))(()(()())))))
1.23966 (()(()())(()(((())((())((()(()(()()))))))(()(()())(())))))
1.23966 (()(()())(()(((())(()((()())(()(()))((()(()(())()(()((())(()((((()())())(()(())))))))))))))))())
1.23966 (()(()())(()(((())()((())((()((()()(()()()())())()((()())(()())))(()((()())()(()()))))))())(()(()(()))))))
1.23966 (()(()())(()((()(()()())(()(()))(()(())))))(()((())(()(()(()())(()(()())))))))
1.23966 (()(()())(()((()(()))(()()())(()()(()()())))))
1.23966 (()(()())(()((()()()()())(()(()())))))
1.23966 (()(()())(()((()()())((())((())(()(()()())(()((())((())((()(()))))))))))))
1.23966 (()(()())(()((()()())()((())((()(())(()(()())())))))))
1.23966 (()(()())(()((()())(((())(()((()(()(())))()(())(()(())))))))))
1.23966 (()(()())(()((()())((()(()()()))()(()(()()()))))))
1.23966 (()(()())(()((()())((())((()(())(()(())(()(()()())))))))))
1.23966 (()(()())(()((()())((())((())(()(()(())))))))())
1.23966 (()(()())(()((()())(()((())(()(()))))))()((())(()((()())(()((())(()()(()(())(()((()())()((())((()(()(()()))(()()))))))))))))(()((())(()((())((())(()(()(()))))))))))
1.23966 (()(()())(()((()())(()(()((())(((())(()(()(())))))))))))
1.23966 (()(()())(()((()())(()(()(()((()())(()((()(()(()()))))))))))))
1.23966 (()(()())(()((()())(()(()(()()(()()())))))))
1.23966 (()(()())(()((()())(())(()))))
1.23966 (()(()())(()((()())()((()())((()(()))((()(()(())))))))))
1.23966 (()(()())(()((()())()((()())(()((()((()()())(()(())(())))))))))())
1.23966 (()(()())(()((())((()(()(())))))))
1.23966 (()(()())(()((())((())((()((()(()(()))((()()())(()(()))))()(()((())(()(()())(()(()()))))))))))))
1.23966 (()(()())(()((())((())(()()))(()((())(()(()(()(()(()(()(()()))))))))))))
1.23966 (()(()())(()((())((())()()(()((())(()(()(()()())))))))))
1.23966 (()(()())(()((())(()((()(())))))))
1.23966 (()(()())(()((())(()((()())()())))))
1.23966 (()(()())(()((())(()((()())())))))
1.23966 (()(()())(()((())(()(()((())()(()((()()())(()(()))))))))))
1.23966 (()(()())(()((())(()(()((())()(()((()())(()(()))))))))))
1.23966 (()(()())(()((())(()(()(()((()()())(()(())))))()(()(()))))))
1.23966 (()(()())(()((())(()(()(()(()(()()()()))))))))
1.23966 (()(()())(()((())(()(()(()(()(()()))))))))
1.23966 (()(()())(()((())(()(()(()())(()((()()())(()))))))))
1.23966 (()(()())(()((())(()(()(()()))))))
1.23966 (()(()())(()((())(()(()(())(()(()()()()))(()()))))))
1.23966 (()(()())(()((())(()(()(()))))))
1.23966 (()(()())(()((())(()(()))))(()(()()()))()(()(()((()())()()))))
1.23966 (()(()())(()((())(()()(()(()(())))))))
1.23966 (()(()())(()((())(()()(())(()(()(()(())))(()((())(()(())))))))))
1.23966 (()(()())(()((())(())(()(()((())(()(()(()(())))(()((())(()))))))))))
1.23966 (()(()())(()((())()(()()))))
1.23966 (()(()())(()(()((()(()(()))))))())
1.23966 (()(()())(()(()((())(()((()()())((())((()(())(()(()(())()(()())))()((()((()(()(())(()(())))))))))))))))())
1.23966 (()(()())(()(()((())(()(()()()((()())(()(()())))(()(()())))))))())
1.23966 (()(()())(()(()((())(()(())))((()(()((()()())()()))))))())
1.23966 (()(()())(()(()(()))))
1.23966 (()(()())(()(()()))((())((())((())((()(()(()(()()())))))))))
1.23966 (()(()())(()()((())((()())(()(()))))))
1.23966 (()(()())(()()((())(()(()(()())))(()(()(())(()))))))
1.23966 (()(()())(()()())((()(()(()()())(()((())(())))))))
1.23966 (()(()())(()()()))
1.23966 (()(()())(())((()(()()()((()())(()())(()())((()())((())((()(())(()))))))))))
1.23966 (()(()())(())(()(((())(()(()(())(()))))()((())(()(()(()()))(()(())(()()((())(()(()()))))))))))
1.23966 (()(()())(())(()))
1.23966 (()(()())()((()(()(()())(())))))
1.23966 (()(()())()(()((()(()))))()(()()((()())(()((()()())(()(()(()())()((()(()(()())(())))))))())((())((()(()((())(()(()(()(()()))))))))))))
1.23966 (()(()())()(()((())(()((()()())(((())(()(()(()))))))))))
1.23966 (()(()())()(()(()((())(()(()(()))))())(((())((())(()((()())(()(()))))))()(())(()(()(()())(()(())))))))
1.23966 (()(()())()(()(()()()())))
1.23966 (()(()())()(()(())))
1.23966 (()(()())()(())(())(()(()(()())))())
1.23966 (()(())((((())(())(()((()(()))))))()()((()())((()((()((()(()(()())))()()(()(()()))))))))))
1.23966 (()(())(((()(()())(()(())))())(()(()))()(()(()()))))
1.23966 (()(())(((()()()())(()()))()()((()())(()()()()))))
1.23966 (()(())(((()())())((())(()(()((())()(()()()())))))))
1.23966 (()(())((()((()(()(())))()(())(()((()((()(()(())))()(()((()())()((())((()((((()()())(()(())))(()))))))))))))(())))))
1.23966 (()(())((()(()(()((())((())(()(())))))))))
1.23966 (()(())((()(()(()((())(()(()(()()))))))))()((())((())(()()(()(()((()(()())))))))))
1.23966 (()(())((()(()(()((())(()(()()))))(()(()))))))
1.23966 (()(())((()(()(()()())(()((()())(()()(()((())((())(()((()())(()(()))))))(()((()()())(()()(()))))))))))))
1.23966 (()(())((()(()(()()())(()(()()()))))))
1.23966 (()(())((()(()(()()())(()(()()))(((())()()((())()(()((()((()()())()((()(()))((())(()(()((()())(()((()()())(()(()))))))))))))))))()((()())(((())(()(())))))))))
1.23966 (()(())((()(()(()())(()(((())((())((()(()(()()))))))(()(()())(()))))))))
1.23966 (()(())((()(()(()())(())))))
1.23966 (()(())((()(()(())((()())(()(()))()(()(())))))))
1.23966 (()(())((()(()(())((())(((())(()(())(()(()()))))()((()())(()))))))))
1.23966 (()(())((()(()(()))))((()())((())(()((()((())()(()((())(()(())))))))))))
1.23966 (()(())((()(()()()())(()(()()))((())()(())))))
1.23966 (()(())((()(()()()))()))
1.23966 (()(())((()(()())((()())()))()()(()(()()())(())()(()()))))
1.23966 (()(())((()(()()))()(()(()())))())
1.23966 (()(())((()(())(()())(()((()()))))()(()((()())(()((()())(()(()()))))))))
1.23966 (()(())((()(())(()())(()((()()))))()(()((()())(()(()()))))))
1.23966 (()(())((()()())(((())(()((()(()(()((())(()((()())()((())((()(()(())(()(()(()((()())(((())((()(()(()())))()()((())()(()(()(()())))))))))))))))))))))))))))
1.23966 (()(())((()()())((())((()(()((())(()(()(()(()(()))))))))))))
1.23966 (()(())((()()())((())((()(()())(()(()())))))))
1.23966 (()(())((()()())(()((())()((())((()(())((()())(()((()())(()(()))))))))))))
1.23966 (()(())((()()())(()(()()))((())((()(()(()()())))))))
1.23966 (()(())((()()())(()(()()))()(()()(((()(()()))()(()(()())(()()())))))))
1.23966 (()(())((()()())(()(())))((()(()(())(()(()()))))))
1.23966 (()(())((()()())(()(())))((())((()(()(()())))))())
1.23966 (()(())((()())(((()((())(()(()))))))))
1.23966 (()(())((()())(((()(()((())(()((()())(()((())(()(()()())((()(()(()()()))))))))))))))))
1.23966 (()(())((()())(((()())(()()(()())(()((())(()(()(()((())(()(()))))(()))))))))))
1.23966 (()(())((()())(((())((()(()))()(()(())))))))
1.23966 (()(())((()())((())((()(()(())((()())(()(()())))))))))
1.23966 (()(())((()())((())((()(()()))))))
1.23966 (()(())((()())(()((()())(()(()))))))
1.23966 (()(())((()())(()((())(()((()())(()(()))))))))
1.23966 (()(())((()())(()((())(()(()))))((())((()(()))))))
1.23966 (()(())((()())(()(()(()()))(()((()()())(()((()())(()(())))(()(((()))(()((()()())(()(()()))))))))))))
1.23966 (()(())((()())(()(()()))(()())(()(()()()))))
1.23966 (()(())((()())(()(()))(()())(()(()()()))))
1.23966 (()(())((()())(()(()))()(()(()))))
1.23966 (()(())((()())(()(())))(((()(()(()()()())))()(()(()(()()))))))
1.23966 (()(())((()())(()(())))(()((()(()()())))))
1.23966 (()(())((()())(()))(()(()())))
1.23966 (()(())((()())()()()))
1.23966 (()(())((())(((())(()(())(()(()()))))()((()())(())))))
1.23966 (()(())((())(((())(()(())))(()(())(()(()(()())))))))
1.23966 (()(())((())((()(()(())(()(()()())))))))
1.23966 (()(())((())((()(())(()(()))))))
1.23966 (()(())((())((())((()(()(()))(()(())))))))
1.23966 (()(())((())((())(()((()(()((())(((())(()((()())(()(()))))))))))))))
1.23966 (()(())((())((()))))
1.23966 (()(())((())(()((()()())((())((()(((())(()(()(())))))))))))()(()((()(()())))))
1.23966 (()(())((())(()(()((()(()((())(()((())()(()())))))))))))
1.23966 (()(())((())(()(()))))
1.23966 (()(())((())()(()()())(()()))()(()(())(())))
1.23966 (()(())((())()(()())))
1.23966 (()(())((())()()(())(()()()()())))
1.23966 (()(())(()((((()())(()(())(()(())(()(())))))()()(()()))()(())(()(()(())(()))))))
1.23966 (()(())(()((((()())()(()))(()(()(()()()))))))())
1.23966 (()(())(()(((()(((()()())(()(()()(()(()()()))))))))))())
1.23966 (()(())(()(((()())(()((())(()(()()())))))))())
1.23966 (()(())(()(((()())(()(()())))(()((())()(()()))(()(()()))))))
1.23966 (()(())(()(((()())(()(()())))(()(())((()((()(()(())))()(())(()((()((()(()(())))()(()((()())()((())((()((((()()())(()(())))(()))))))))))))(()))))))))
1.23966 (()(())(()(((()())(()(())(((()()()())(()()))()()((()())(()()()())))))))())
1.23966 (()(())(()(((()())(()()(()())()(()))))))
1.23966 (()(())(()(((()())())(()(()())))))
1.23966 (()(())(()(((())(()((((())(()(()((())()(()((()()())(()(()))))))))()((())(()(()((()(()(())(())))))))))))))())
1.23966 (()(())(()(((())(()(((())(()(()((())()(()((()()())(()(()))))))))))))))
1.23966 (()(())(()(((())(()((()())(((())(()(()(())(()((())(()(()())))))))))))(()(()(()))))))
1.23966 (()(())(()(((())(()((()())(()((()(()((())((())(()))))))))))))())
1.23966 (()(())(()(((())(()((()())(()(()()))((()(()(()()())))))))))())
1.23966 (()(())(()(((())(()(()((())(()(()((())()(()((()()())(()(())))))))))))))())
1.23966 (()(())(()(((())(()(()((())()(()()()())))))))())
1.23966 (()(())(()(((())(()(()(()(()()))((()(()(()()())))))))))())
1.23966 (()(())(()(((())(()(()(()())(()(()())))))))())
1.23966 (()(())(()(((())(()(()(()())))))))
1.23966 (()(())(()((()((()())(()(()(())(()))))))))
1.23966 (()(())(()((()(()((()())(()(((()()())())()((())((()(()(()()())(()((())((())((()(())(()(())))))))))))))))))))
1.23966 (()(())(()((()(()((()())(()(())))(()())))))())
1.23966 (()(())(()((()(()(()(())))))))
1.23966 (()(())(()((()(())(()((()())()))))))
1.23966 (()(())(()((()(())(())(()(()()()))))))
1.23966 (()(())(()((()(()))()(()(()())(()(()()())))))())
1.23966 (()(())(()((()()()())()((())((()(())((()(()(()((())((())(()(()))))))))))))))
1.23966 (()(())(()((()()())((())((()(()((()()(()(()((())()((())()(())))))())(()(()))))))))))
1.23966 (()(())(()((()()())((())()()(())(()(()()))))))
1.23966 (()(())(()((()()())(()(()()()())))))
1.23966 (()(())(()((()())(((())(()(()(()((())((())(()(()(())))))))))))))
1.23966 (()(())(()((()())((())((()(()(()((()())((())((())(())(()(()()))))))))))))())
1.23966 (()(())(()((()())((())((()(()())))))))
1.23966 (()(())(()((()())((())((()(())))))))
1.23966 (()(())(()((()())(()((()(())))))))
1.23966 (()(())(()((()())(()((())((())((()))))))))
1.23966 (()(())(()((()())(()((()))))))
1.23966 (()(())(()((()())(()(()))((()(()(()()))))))())
1.23966 (()(())(()((()())(()()(()())))))
1.23966 (()(())(()((()())()((())((()(()(()()))(()())))))))
1.23966 (()(())(()((()())()(()())))(()(()())))
1.23966 (()(())(()((()())())((()(()(()())))))())
1.23966 (()(())(()((())(((())(()(()(()(()())))((()(()(()()()))))))))))
1.23966 (()(())(()((())((()(()()))))))
1.23966 (()(())(()((())((())((()((())(()(()((())((())(()))))))))))))
1.23966 (()(())(()((())((())((()(()(()(()((()())(()(()))))))))))))
1.23966 (()(())(()((())((())((()(()(()(()(()(()()())))))))))))
1.23966 (()(())(()((())((())((()))))))
1.23966 (()(())(()((())((())(()(()(()(()))))))))
1.23966 (()(())(()((())(()((()()())(()(()()))))))())
1.23966 (()(())(()((())(()((()())((())((()(()(()(()()())))))))))))
1.23966 (()(())(()((())(()((()())(()(()()())))))))
1.23966 (()(())(()((())(()(()(()(()()())))))))
1.23966 (()(())(()((())(()(()(()(()())))((()(()(()()))))))))
1.23966 (()(())(()((())(()(()(())(()(((()())(()(()())))(()((())()(()()))(()(()()))))))))))
1.23966 (()(())(()((())(()(()()((()(()(()()()((()(()(()())))))))))))))
1.23966 (()(())(()((())(()(()())(()(()()()))))))
1.23966 (()(())(()((())(()(())((()())(()(())))(()((()(()()()))))))))
1.23966 (()(())(()((())(()(())(()((()(()(())))))))))
1.23966 (()(())(()((())(()(())(())))))
1.23966 (()(())(()((())(()()(()((()(()(())))))))))
1.23966 (()(())(()((())()((()())((())(()(()(()(()()())))))))))
1.23966 (()(())(()((())()(()((()()())(()(()))))))())
1.23966 (()(())(()(()((()((())(()(()(()(()()))))))()(())(()(()((()())((())((()(())()(())))))))))))
1.23966 (()(())(()(()((()(()((()(()(()(()(())))))))))))())
1.23966 (()(())(()(()((()(()((()())(()(()())))((()(()(()())))))))))())
1.23966 (()(())(()(()((()(()((())(()((()()())(()(())))))(()())))))))
1.23966 (()(())(()(()((()()(((()())(()(())))(()(()()))))()((()())(()((())((())((()))))))(()(())(()()))))))
1.23966 (()(())(()(()((()()())(()(()(()())(()((()())(()(()))))))))))
1.23966 (()(())(()(()((()()())(()(()))))))
1.23966 (()(())(()(()((()())((())((()(()(()())))))))))
1.23966 (()(())(()(()((()())(()(()(()()()()))))))())
1.23966 (()(())(()(()((()())(()(()(()()())))))))
1.23966 (()(())(()(()((()())(()(()(())((()())(()(())))(((()(()(()()()())))()(()(()(()()))))))))))())
1.23966 (()(())(()(()((()())(()(())))))())
1.23966 (()(())(()(()((()())(()(()))))))
1.23966 (()(())(()(()((())(((()())())(())(()(((())(()(())(()((()((()())(()(()(())(())))))))))))))))())
1.23966 (()(())(()(()((())(()((()(()(()())(()((())((())(()()))(()((())(()(()(()(()(()(()(()()))))))))))))))))))())
1.23966 (()(())(()(()((())(()((()()())(()(()())))(()))))))
1.23966 (()(())(()(()((())(()(()((()()())((())((())(()(())((())((())(()))))))))))))())
1.23966 (()(())(()(()((())(()(()((())()(()((()()())(()(()))))()(()((())(()((()()())(()((())(()(()))))))))))))))())
1.23966 (()(())(()(()((())(()(()(()(()(()))))))))())
1.23966 (()(())(()(()((())(()(())(()(())))))))
1.23966 (()(())(()(()(()((()()())()(()()()())))))())
1.23966 (()(())(()(()(()((()())(((())((()(()(()())))()()((())()(()(()(()()))))))))))))
1.23966 (()(())(()(()(()((()())(((())(()))))))))
1.23966 (()(())(()(()(()(()(()()))))))
1.23966 (()(())(()(()(()(())))((()(()(()()))))(()()((())(()((()(()))()(()(()()()())))))))())
1.23966 (()(())(()(()(()(())))((()(()(()())))))())
1.23966 (()(())(()(()(()()((()(()(()()()()())))))))())
1.23966 (()(())(()(()(()()))(()((()())(()(()()))))))
1.23966 (()(())(()(()(()())))((()(()(()()()))))())
1.23966 (()(())(()(()(()())))()(()()(()((()())((())((())))))()(()())(()((())((())((()(()(())))))))))
1.23966 (()(())(()(()(())(()(()()))(()((()())(()(()(()(()(()()))()(()())(()(()())))))))))())
1.23966 (()(())(()(()(())()(()())))()((()((()(()(())(()(()))))))))
1.23966 (()(())(()(()(()))()((()((()()()())(()((()(()((())()((()(()(()())))))))))))))())
1.23966 (()(())(()(()(())))())
1.23966 (()(())(()(()()((()(()(()))))))())
1.23966 (()(())(()(()()()()))(()(()())))
1.23966 (()(())(()(()()()()))(()()))
1.23966 (()(())(()(()()())(()(()()))))
1.23966 (()(())(()(()()())()(()((()())(()(((())((((()())(()(())))(()(()())(()((()())(())(())))))))()(())))))))
1.23966 (()(())(()(()()()))(()))
1.23966 (()(())(()(()()()))()((()())(())(((()())(()()()))(()((()(()(()))))))))
1.23966 (()(())(()(()())(()(((()())((())((()()(()(())(()(()()()()()())))))))(()(()())))))())
1.23966 (()(())(()(()())(()((()()()()())(()(()())))))())
1.23966 (()(())(()(()())(()((()())(((())(()((()(()(())))()(())(()(()))))))))))
1.23966 (()(())(()(()())(()((()())((())((()(())(()(())(()(()()())))))))))())
1.23966 (()(())(()(()())(()((())(()(()))))(()(()()()))()(()(()((()())()())))))
1.23966 (()(())(()(()())()))
1.23966 (()(())(()(()()))(()((()())(()(()(()(()(()()))()(()())(()(()()))))))))
1.23966 (()(())(()(()()))(()(()()())))
1.23966 (()(())(()(()()))(()(()())))
1.23966 (()(())(()(()()))()((()())((())(()))))
1.23966 (()(())(()(())(((()(()())(()(())))())(()(()))()(()(()())))))
1.23966 (()(())(()(())((()())(()(()())))))
1.23966 (()(())(()(())((())((())(()((()(()((())(((())(()((()())(()(()))))))))))))))())
1.23966 (()(())(()(())((())()(()()())(()()))()(()(())(()))))
1.23966 (()(())(()(())(()((()())(()(()())))))()()((())(()(()((()(()((()())(()(()))))))(()()((())(()(())(()()()(()))))))))())
1.23966 (()(())(()(())(()((()())()(()())))))
1.23966 (()(())(()(())(()((())(()((()())(()(()()()))))))))
1.23966 (()(())(()(())(()(()((())(()(())(()(())))))))())
1.23966 (()(())(()(())(()(()))(()()())))
1.23966 (()(())(()(())(()())((()(()(()()))))))
1.23966 (()(())(()(())(())))
1.23966 (()(())(()(()))((()(()(()())(()((())(()()(()(()(()))))))))))
1.23966 (()(())(()(()))(()()()))
1.23966 (()(())(()(()))()((())((()())(()((())()(())()(()))))))
1.23966 (()(())(()(()))()(()()((()((()(()()))()(())(()(()((())(()()))()(()))(()(()()()))))))))
1.23966 (()(())(()()((()(()((())((())(()(()((()(()()))))))))))))
1.23966 (()(())(()()((()(()(()()((())(()((()()()))))))))))
1.23966 (()(())(()()((()(()(()())(()((())((())((()((()(()(()))((()()())(()(()))))()(()((())(()(()())(()(()()))))))))))))))))
1.23966 (()(())(()()((()(()(())(()((()())(()(())))))))))
1.23966 (()(())(()()((()(()(())(()(())))))))
1.23966 (()(())(()()((()())(()(()())))))
1.23966 (()(())(()()((())(()(()((())(()(()((()())(()(()())))))))))))
1.23966 (()(())(()()((())(()(()())))))
1.23966 (()(())(()()((()))))
1.23966 (()(())(()()(()(()()()))))
1.23966 (()(())(()()(()())(()(((())((())))()(())(()(())(()(()((()())((())((()(()(()()))))))))))))())
1.23966 (()(())(()()(())))
1.23966 (()(())(()()()((()((()(()()))()(()(((()())())((())((()(()(()(()(()(())))))))))))))))
1.23966 (()(())(()()()((()(()((())))))))
1.23966 (()(())(()()()(()(()()))))
1.23966 (()(())(()()()(())))
1.23966 (()(())(()()())(()(((()(((())(()(()((())(()()(()(()((()())(()(()()()))))))))))()()((())(()((())(()(())))))))()(()(()(()(()))))))))
1.23966 (()(())(()()())(()(()(()()()))))
1.23966 (()(())(()())(()((())(()(()((())(()(()())))(()(()()())))))))
1.23966 (()(())(()())(()(()(()()()))))
1.23966 (()(())(()())(()(()())))
1.23966 (()(())(()())(()(())))
1.23966 (()(())(()())()(()()((())(()(()((()())(()(()()))))))))
1.23966 (()(())(())(()(((()(()()())))(()(()(()(())))))))
1.23966 (()(())(())(()(((())(()(((())(()()(()()())(()((()())()())(()((()())(()(()))))))))))))())
1.23966 (()(())(())(()((()()((()(()(()((())(()(()())(()(()())))))))))()(()(()((()(()()())))))))())
1.23966 (()(())(())(()((()()())(()(()(()))))))
1.23966 (()(())(())(()((()())(()((()())()((())((()(()(()(()((()))))))))))))())
1.23966 (()(())(())(()(()((())(()(()()((()(()(()((())()()))))))))))())
1.23966 (()(())(())(()(()()()))()((()())(((())(()(()())(()((())(()(()(()())(()((()()())(()))))))))))))
1.23966 (()(())(())(()(())(()(((())(()(()(()())))))))())
1.23966 (()(())()((()((()())(()(()))))()()((())((())(()(()))))))
1.23966 (()(())()((()(()(()())((()())(()((())(()(()())(())))))))))
1.23966 (()(())()((())((()(()(()((()())()(())))((()())(((())(()(())(()(())))))))))))
1.23966 (()(())()(()((()())(()(()())))))
1.23966 (()(())()(()((()())(())(()((((()())(()(()()()()())))(()(()())(())(()))))))))
1.23966 (()(())()(()((())(()((((()())())(()(()))))))))
1.23966 (()(())()(()((())(()(()(())(()(())))))))
1.23966 (()(())()(()(()()))()((()(())(()((()())()(()())))(()(()())))))
1.23966 (()(())()(()()))
1.23966 (()(())()(())(()(())(()(())))())
